Date,CompanyID,CustomerID,TicketsOpened,TicketsResolved,UnresolvedCases,SLA_TargetHours,SLA_ActualHours,NPS_Score,ServiceQualityScore
2024-02-04,2,1013,1,1,0,24,20.36,7,65
2024-02-04,2,1014,3,3,0,24,19.63,4,59
2024-02-04,2,1015,2,2,0,24,27.75,10,90
2024-02-04,2,1016,3,3,0,24,24.14,7,74
2024-02-04,2,1017,1,1,0,24,19.91,6,64
2024-02-04,2,1018,2,1,1,24,25.23,9,72
2024-02-04,2,1019,1,1,0,24,32.12,10,70
2024-02-04,2,1020,2,2,0,24,25.35,9,82
2024-02-04,3,1001,1,1,0,24,33.45,7,80
2024-02-04,3,1002,5,5,0,24,14.11,5,78
2024-02-04,3,1003,4,4,0,24,28.86,7,74
2024-02-04,3,1004,1,1,0,24,24.26,4,86
2024-02-04,3,1005,2,2,0,24,30.74,9,80
2024-02-04,3,1006,5,5,0,24,21.38,5,80
2024-02-04,3,1007,2,2,0,24,21.52,4,100
2024-02-04,3,1008,4,4,0,24,23.59,4,82
2024-02-04,3,1009,1,1,0,24,30.06,7,83
2024-02-04,3,1010,3,3,0,24,6.69,7,64
2024-02-04,3,1011,0,0,0,24,27.61,8,62
2024-02-04,3,1012,3,3,0,24,27.93,8,63
2024-02-04,3,1013,9,9,0,24,18.39,8,82
2024-02-04,3,1014,1,1,0,24,27.04,10,95
2024-02-04,3,1015,3,2,1,24,29.21,7,74
2024-02-04,3,1016,3,3,0,24,21.05,4,90
2024-02-04,3,1017,4,4,0,24,21.81,0,82
2024-02-04,3,1018,1,1,0,24,26.32,2,72
2024-02-04,3,1019,0,0,0,24,26.77,5,67
2024-02-04,3,1020,1,1,0,24,18.79,6,82
2024-02-05,1,1001,3,2,1,24,24.41,4,80
2024-02-05,1,1002,2,2,0,24,29.39,6,90
2024-02-05,1,1003,0,0,0,24,17.46,6,80
2024-02-05,1,1004,2,2,0,24,22.76,9,59
2024-02-05,1,1005,1,1,0,24,33.53,8,86
2024-02-05,1,1006,2,1,1,24,33.62,4,76
2024-02-05,1,1007,0,0,0,24,20.08,9,95
2024-02-05,1,1008,2,2,0,24,28.1,6,82
2024-02-05,1,1009,3,3,0,24,27.76,8,92
2024-02-05,1,1010,1,1,0,24,21.07,4,79
2024-02-05,1,1011,0,0,0,24,14.51,6,63
2024-02-05,1,1012,0,0,0,24,17.95,7,97
2024-02-05,1,1013,4,3,1,24,20.32,5,82
2024-02-05,1,1014,2,2,0,24,30.97,9,73
2024-02-05,1,1015,1,1,0,24,14.62,6,95
2024-02-05,1,1016,0,0,0,24,27.86,5,78
2024-02-05,1,1017,2,2,0,24,16.57,6,81
2024-02-05,1,1018,3,3,0,24,25.65,7,74
2024-02-05,1,1019,1,0,1,24,32.78,6,88
2024-02-05,1,1020,2,2,0,24,12.96,6,76
2024-02-05,2,1001,0,0,0,24,20.27,5,72
2024-02-05,2,1002,0,0,0,24,26.09,7,77
2024-02-05,2,1003,2,2,0,24,21.57,6,84
2024-02-05,2,1004,4,3,1,24,20.78,2,76
2024-02-05,2,1005,2,2,0,24,18.37,6,96
2024-02-05,2,1006,5,5,0,24,16.53,8,77
2024-02-05,2,1007,2,2,0,24,26.96,7,53
2024-02-05,2,1008,2,2,0,24,20.15,10,82
2024-02-05,2,1009,2,2,0,24,21.01,5,92
2024-02-05,2,1010,1,1,0,24,27.24,8,79
2024-02-05,2,1011,0,0,0,24,14.04,8,77
2024-02-05,2,1012,4,3,1,24,28.98,9,67
2024-02-05,2,1013,3,3,0,24,10.5,3,70
2024-02-05,2,1014,4,4,0,24,25.61,4,75
2024-02-05,2,1015,1,1,0,24,15.02,10,83
2024-02-05,2,1016,4,3,1,24,25.33,9,76
2024-02-05,2,1017,1,1,0,24,22.03,6,83
2024-02-05,2,1018,3,3,0,24,18.36,8,73
2024-02-05,2,1019,1,1,0,24,26.95,10,81
2024-02-05,2,1020,2,2,0,24,21.62,4,75
2024-02-05,3,1001,0,0,0,24,22.15,5,66
2024-02-05,3,1002,2,2,0,24,21.51,8,78
2024-02-05,3,1003,0,0,0,24,13.25,7,75
2024-02-05,3,1004,2,2,0,24,16.33,7,76
2024-02-05,3,1005,1,1,0,24,21.22,9,72
2024-02-05,3,1006,4,3,1,24,10.2,3,100
2024-02-05,3,1007,0,0,0,24,18.41,9,67
2024-02-05,3,1008,3,3,0,24,32.87,8,83
2024-02-05,3,1009,1,1,0,24,17.17,7,81
2024-02-05,3,1010,2,2,0,24,13.93,8,73
2024-02-05,3,1011,3,3,0,24,24.07,5,86
2024-02-05,3,1012,1,1,0,24,17.73,4,85
2024-02-05,3,1013,1,1,0,24,23.71,7,87
2024-02-05,3,1014,2,2,0,24,30.42,7,71
2024-02-05,3,1015,1,1,0,24,17.92,7,100
2024-02-05,3,1016,2,2,0,24,28.14,5,77
2024-02-05,3,1017,3,3,0,24,32.76,6,83
2024-02-05,3,1018,5,5,0,24,39.71,10,78
2024-02-05,3,1019,2,1,1,24,23.76,7,72
2024-02-05,3,1020,3,3,0,24,21.62,6,69
2024-02-06,1,1001,1,1,0,24,26.56,5,79
2024-02-06,1,1002,6,5,1,24,19.69,4,97
2024-02-06,1,1003,1,1,0,24,23.61,7,92
2024-02-06,1,1004,3,3,0,24,12.84,6,82
2024-02-06,1,1005,1,1,0,24,26.93,8,63
2024-02-06,1,1006,3,3,0,24,15.64,8,82
2024-02-06,1,1007,3,3,0,24,7.28,5,64
2024-02-06,1,1008,1,1,0,24,24.03,8,87
2024-02-06,1,1009,2,2,0,24,24.81,4,74
2024-02-06,1,1010,1,0,1,24,21.78,2,86
2024-02-06,1,1011,2,2,0,24,14.24,7,77
2024-02-06,1,1012,3,1,2,24,22.51,7,79
2024-02-06,1,1013,3,3,0,24,24.85,7,82
2024-02-06,1,1014,4,3,1,24,27.88,3,87
2024-02-06,1,1015,3,3,0,24,29.9,4,78
2024-02-06,1,1016,3,3,0,24,14.12,6,86
2024-02-06,1,1017,1,1,0,24,18.13,10,77
2024-02-06,1,1018,1,1,0,24,21.47,8,84
2024-02-06,1,1019,1,1,0,24,12.4,6,85
2024-02-06,1,1020,4,3,1,24,21.71,9,80
2024-02-06,2,1001,1,1,0,24,20.7,10,85
2024-02-06,2,1002,0,0,0,24,23.68,6,99
2024-02-06,2,1003,1,1,0,24,19.21,7,81
2024-02-06,2,1004,1,1,0,24,17.13,5,59
2024-02-06,2,1005,3,3,0,24,22.35,7,81
2024-02-06,2,1006,4,3,1,24,19.68,9,85
2024-02-06,2,1007,1,0,1,24,11.57,0,69
2024-02-06,2,1008,0,0,0,24,16.84,8,68
2024-02-06,2,1009,2,2,0,24,19.26,10,90
2024-02-06,2,1010,2,2,0,24,19.56,5,78
2024-02-06,2,1011,0,0,0,24,7.59,5,96
2024-02-06,2,1012,1,1,0,24,22.08,5,91
2024-02-06,2,1013,3,3,0,24,18.96,8,76
2024-02-06,2,1014,3,3,0,24,12.9,5,81
2024-02-06,2,1015,3,3,0,24,23.89,7,84
2024-02-06,2,1016,1,1,0,24,26.15,10,72
2024-02-06,2,1017,0,0,0,24,24.53,3,69
2024-02-06,2,1018,1,1,0,24,22.02,8,75
2024-02-06,2,1019,1,0,1,24,17.72,10,85
2024-02-06,2,1020,6,6,0,24,19.79,8,72
2024-02-06,3,1001,6,5,1,24,20.32,10,85
2024-02-06,3,1002,5,5,0,24,37.99,7,86
2024-02-06,3,1003,3,2,1,24,15.61,6,96
2024-02-06,3,1004,2,2,0,24,22.1,5,65
2024-02-06,3,1005,1,1,0,24,30.88,7,76
2024-02-06,3,1006,1,1,0,24,19.43,9,70
2024-02-06,3,1007,3,3,0,24,19.83,7,87
2024-02-06,3,1008,1,1,0,24,28.46,5,58
2024-02-06,3,1009,1,1,0,24,20.65,4,72
2024-02-06,3,1010,0,0,0,24,5.48,6,97
2024-02-06,3,1011,1,1,0,24,22.85,7,60
2024-02-06,3,1012,0,0,0,24,31.61,7,68
2024-02-06,3,1013,2,2,0,24,11.86,9,81
2024-02-06,3,1014,0,0,0,24,21.87,9,76
2024-02-06,3,1015,4,4,0,24,25.95,8,84
2024-02-06,3,1016,5,4,1,24,18.21,7,76
2024-02-06,3,1017,2,2,0,24,21.7,8,89
2024-02-06,3,1018,0,0,0,24,25.12,9,69
2024-02-06,3,1019,3,3,0,24,26.31,1,75
2024-02-06,3,1020,6,6,0,24,29.37,7,79
2024-02-07,1,1001,1,1,0,24,26.78,7,77
2024-02-07,1,1002,2,2,0,24,28.63,7,90
2024-02-07,1,1003,2,2,0,24,19.36,5,72
2024-02-07,1,1004,2,2,0,24,11.89,10,88
2024-02-07,1,1005,2,2,0,24,34.48,7,57
2024-02-07,1,1006,1,1,0,24,23.56,4,77
2024-02-07,1,1007,2,2,0,24,24.25,6,79
2024-02-07,1,1008,1,1,0,24,19.09,7,75
2024-02-07,1,1009,1,1,0,24,28.46,7,80
2024-02-07,1,1010,3,3,0,24,23.58,8,81
2024-02-07,1,1011,2,2,0,24,19.68,9,91
2024-02-07,1,1012,0,0,0,24,20.48,7,100
2024-02-07,1,1013,2,2,0,24,28.15,8,96
2024-02-07,1,1014,2,2,0,24,20.5,9,74
2024-02-07,1,1015,1,0,1,24,24.72,6,67
2024-02-07,1,1016,0,0,0,24,24.42,7,94
2024-02-07,1,1017,2,2,0,24,13.25,7,54
2024-02-07,1,1018,1,0,1,24,20.26,9,75
2024-02-07,1,1019,2,1,1,24,22.3,6,75
2024-02-07,1,1020,2,2,0,24,28.17,5,92
2024-02-07,2,1001,5,5,0,24,21.3,5,92
2024-02-07,2,1002,0,0,0,24,15.99,6,88
2024-02-07,2,1003,2,2,0,24,23.81,4,84
2024-02-07,2,1004,1,1,0,24,21.53,6,75
2024-02-07,2,1005,0,0,0,24,25.57,4,60
2024-02-07,2,1006,2,0,2,24,24.1,8,63
2024-02-07,2,1007,2,1,1,24,25.07,4,69
2024-02-07,2,1008,1,1,0,24,11.9,10,95
2024-02-07,2,1009,0,0,0,24,18.58,8,90
2024-02-07,2,1010,2,2,0,24,25.76,8,86
2024-02-07,2,1011,6,6,0,24,12.7,10,90
2024-02-07,2,1012,2,1,1,24,26.68,4,69
2024-02-07,2,1013,1,1,0,24,21.14,6,89
2024-02-07,2,1014,0,0,0,24,18.08,5,60
2024-02-07,2,1015,3,3,0,24,27.42,9,81
2024-02-07,2,1016,4,4,0,24,7.5,6,72
2024-02-07,2,1017,3,2,1,24,17.93,7,92
2024-02-07,2,1018,4,4,0,24,31.51,5,64
2024-02-07,2,1019,3,3,0,24,19.2,9,100
2024-02-07,2,1020,1,1,0,24,12.11,3,72
2024-02-07,3,1001,2,2,0,24,17.11,6,64
2024-02-07,3,1002,1,1,0,24,24.31,8,73
2024-02-07,3,1003,2,2,0,24,25.21,4,81
2024-02-07,3,1004,3,3,0,24,18.65,7,84
2024-02-07,3,1005,1,1,0,24,22.49,7,86
2024-02-07,3,1006,3,3,0,24,17.42,9,69
2024-02-07,3,1007,0,0,0,24,15.95,7,68
2024-02-07,3,1008,0,0,0,24,30.47,4,77
2024-02-07,3,1009,0,0,0,24,19.5,7,71
2024-02-07,3,1010,0,0,0,24,15.94,6,78
2024-02-07,3,1011,1,1,0,24,20.32,9,76
2024-02-07,3,1012,2,2,0,24,20.79,6,72
2024-02-07,3,1013,4,4,0,24,34.2,10,70
2024-02-07,3,1014,4,4,0,24,19.26,2,71
2024-02-07,3,1015,1,0,1,24,20.1,6,91
2024-02-07,3,1016,0,0,0,24,27.54,7,81
2024-02-07,3,1017,1,1,0,24,19.43,4,92
2024-02-07,3,1018,4,3,1,24,30.54,1,100
2024-02-07,3,1019,1,1,0,24,21.37,3,85
2024-02-07,3,1020,3,3,0,24,27.58,1,77
2024-02-08,1,1001,2,2,0,24,31.26,7,88
2024-02-08,1,1002,1,1,0,24,25.31,9,95
2024-02-08,1,1003,3,3,0,24,22.65,5,92
2024-02-08,1,1004,1,1,0,24,28.54,5,90
2024-02-08,1,1005,3,2,1,24,30.78,5,67
2024-02-08,1,1006,2,2,0,24,24.65,7,73
2024-02-08,1,1007,0,0,0,24,27.49,4,83
2024-02-08,1,1008,1,1,0,24,14.51,10,91
2024-02-08,1,1009,4,3,1,24,14.19,5,76
2024-02-08,1,1010,1,1,0,24,17.72,4,89
2024-02-08,1,1011,1,1,0,24,21.57,4,80
2024-02-08,1,1012,1,1,0,24,25.38,9,64
2024-02-08,1,1013,2,2,0,24,21.25,6,79
2024-02-08,1,1014,1,1,0,24,25.57,8,86
2024-02-08,1,1015,4,4,0,24,26.7,5,76
2024-02-08,1,1016,2,1,1,24,17.32,9,82
2024-02-08,1,1017,5,5,0,24,14.21,3,87
2024-02-08,1,1018,2,2,0,24,15.67,8,79
2024-02-08,1,1019,2,1,1,24,23.61,5,85
2024-02-08,1,1020,4,4,0,24,35.36,9,79
2024-02-08,2,1001,1,1,0,24,26.1,7,72
2024-02-08,2,1002,2,1,1,24,33.42,4,83
2024-02-08,2,1003,3,2,1,24,22.1,7,100
2024-02-08,2,1004,1,1,0,24,17.54,7,89
2024-02-08,2,1005,0,0,0,24,23.91,6,72
2024-02-08,2,1006,3,3,0,24,21.22,3,77
2024-02-08,2,1007,2,2,0,24,22.48,6,82
2024-02-08,2,1008,2,2,0,24,10.81,6,85
2024-02-08,2,1009,0,0,0,24,22.85,6,68
2024-02-08,2,1010,0,0,0,24,21.97,6,68
2024-02-08,2,1011,2,1,1,24,26.53,9,74
2024-02-08,2,1012,1,1,0,24,7.61,6,79
2024-02-08,2,1013,0,0,0,24,20.84,10,79
2024-02-08,2,1014,1,1,0,24,21.84,5,72
2024-02-08,2,1015,1,1,0,24,21.53,9,89
2024-02-08,2,1016,2,2,0,24,19.51,5,77
2024-02-08,2,1017,1,1,0,24,22.69,8,73
2024-02-08,2,1018,4,3,1,24,22.5,6,80
2024-02-08,2,1019,2,2,0,24,22.89,5,78
2024-02-08,2,1020,0,0,0,24,26.8,7,88
2024-02-08,3,1001,1,1,0,24,24.92,8,97
2024-02-08,3,1002,1,1,0,24,31.94,7,82
2024-02-08,3,1003,2,2,0,24,14.46,9,63
2024-02-08,3,1004,2,2,0,24,17.89,7,71
2024-02-08,3,1005,3,3,0,24,20.12,6,84
2024-02-08,3,1006,2,1,1,24,30.31,7,85
2024-02-08,3,1007,1,1,0,24,28.8,8,68
2024-02-08,3,1008,5,5,0,24,19.48,4,79
2024-02-08,3,1009,4,4,0,24,18.02,8,70
2024-02-08,3,1010,2,2,0,24,17.05,7,64
2024-02-08,3,1011,4,4,0,24,15.56,7,95
2024-02-08,3,1012,3,1,2,24,30.99,7,75
2024-02-08,3,1013,4,1,3,24,21.47,7,93
2024-02-08,3,1014,0,0,0,24,24.33,10,84
2024-02-08,3,1015,1,1,0,24,23.29,6,96
2024-02-08,3,1016,1,1,0,24,28.95,6,55
2024-02-08,3,1017,1,0,1,24,31.61,7,95
2024-02-08,3,1018,3,2,1,24,21.26,4,70
2024-02-08,3,1019,4,4,0,24,20.07,6,88
2024-02-08,3,1020,1,1,0,24,16.52,6,90
2024-02-09,1,1001,3,3,0,24,18.99,4,90
2024-02-09,1,1002,1,1,0,24,25.08,4,76
2024-02-09,1,1003,1,1,0,24,24.12,7,76
2024-02-09,1,1004,1,1,0,24,33.59,9,97
2024-02-09,1,1005,6,3,3,24,23.43,7,80
2024-02-09,1,1006,0,0,0,24,30.33,8,82
2024-02-09,1,1007,1,1,0,24,22.97,5,91
2024-02-09,1,1008,1,1,0,24,16.06,3,75
2024-02-09,1,1009,1,0,1,24,22.78,7,79
2024-02-09,1,1010,1,1,0,24,28.2,8,74
2024-02-09,1,1011,2,2,0,24,27.63,4,90
2024-02-09,1,1012,3,3,0,24,27.3,9,53
2024-02-09,1,1013,1,1,0,24,24.65,4,83
2024-02-09,1,1014,4,4,0,24,26.82,5,63
2024-02-09,1,1015,1,1,0,24,22.86,8,80
2024-02-09,1,1016,2,2,0,24,20.89,7,100
2024-02-09,1,1017,8,8,0,24,17.55,5,63
2024-02-09,1,1018,2,2,0,24,21.52,8,80
2024-02-09,1,1019,2,2,0,24,25.64,8,82
2024-02-09,1,1020,4,4,0,24,12.49,10,60
2024-02-09,2,1001,0,0,0,24,13.74,7,74
2024-02-09,2,1002,0,0,0,24,17.3,7,79
2024-02-09,2,1003,2,2,0,24,27.31,8,61
2024-02-09,2,1004,3,3,0,24,32.54,5,80
2024-02-09,2,1005,3,3,0,24,18.15,7,94
2024-02-09,2,1006,1,1,0,24,13.16,8,65
2024-02-09,2,1007,3,2,1,24,27.92,5,78
2024-02-09,2,1008,2,2,0,24,25.6,10,84
2024-02-09,2,1009,0,0,0,24,24.41,6,89
2024-02-09,2,1010,1,1,0,24,26.49,5,74
2024-02-09,2,1011,0,0,0,24,15.02,6,76
2024-02-09,2,1012,2,2,0,24,15.85,6,74
2024-02-09,2,1013,1,1,0,24,27.82,9,78
2024-02-09,2,1014,1,1,0,24,23.16,6,71
2024-02-09,2,1015,3,3,0,24,22.87,4,79
2024-02-09,2,1016,3,3,0,24,24.98,8,76
2024-02-09,2,1017,1,1,0,24,24.47,5,66
2024-02-09,2,1018,2,1,1,24,17.65,10,93
2024-02-09,2,1019,3,3,0,24,23.18,4,61
2024-02-09,2,1020,0,0,0,24,23.11,9,73
2024-02-09,3,1001,3,3,0,24,29.49,6,78
2024-02-09,3,1002,2,1,1,24,18.68,10,82
2024-02-09,3,1003,2,2,0,24,17.21,5,84
2024-02-09,3,1004,1,1,0,24,28.45,5,88
2024-02-09,3,1005,0,0,0,24,18.16,7,100
2024-02-09,3,1006,1,1,0,24,15.54,4,81
2024-02-09,3,1007,3,3,0,24,22.49,5,67
2024-02-09,3,1008,5,4,1,24,24.33,7,80
2024-02-09,3,1009,1,1,0,24,30.09,7,96
2024-02-09,3,1010,3,3,0,24,23.47,5,98
2024-02-09,3,1011,1,1,0,24,23.43,6,99
2024-02-09,3,1012,4,3,1,24,25.2,5,99
2024-02-09,3,1013,2,1,1,24,14.27,6,77
2024-02-09,3,1014,3,2,1,24,13.52,8,98
2024-02-09,3,1015,5,4,1,24,25.97,9,85
2024-02-09,3,1016,4,3,1,24,18.12,5,100
2024-02-09,3,1017,2,1,1,24,20.78,6,82
2024-02-09,3,1018,3,3,0,24,17.71,8,68
2024-02-09,3,1019,2,2,0,24,18.51,9,69
2024-02-09,3,1020,3,3,0,24,24.84,5,68
2024-02-10,1,1001,2,2,0,24,21.92,7,91
2024-02-10,1,1002,2,2,0,24,14.84,7,83
2024-02-10,1,1003,4,4,0,24,32.52,9,89
2024-02-10,1,1004,2,2,0,24,36.58,8,73
2024-02-10,1,1005,3,3,0,24,22.32,7,74
2024-02-10,1,1006,2,1,1,24,22.47,5,83
2024-02-10,1,1007,3,3,0,24,31.95,8,90
2024-02-10,1,1008,1,1,0,24,11.46,4,75
2024-02-10,1,1009,4,3,1,24,27.41,5,100
2024-02-10,1,1010,2,1,1,24,15.08,3,79
2024-02-10,1,1011,3,3,0,24,13.01,8,75
2024-02-10,1,1012,0,0,0,24,31.8,5,71
2024-02-10,1,1013,1,1,0,24,22.09,8,78
2024-02-10,1,1014,2,2,0,24,22.09,10,66
2024-02-10,1,1015,1,1,0,24,24.23,6,79
2024-02-10,1,1016,5,4,1,24,14.88,5,69
2024-02-10,1,1017,0,0,0,24,18.61,7,68
2024-02-10,1,1018,0,0,0,24,21.27,7,75
2024-02-10,1,1019,2,2,0,24,17.33,6,62
2024-02-10,1,1020,0,0,0,24,20.91,4,75
2024-02-10,2,1001,1,1,0,24,28.46,8,77
2024-02-10,2,1002,0,0,0,24,20.79,8,90
2024-02-10,2,1003,1,1,0,24,32.73,9,81
2024-02-10,2,1004,2,2,0,24,26.02,7,84
2024-02-10,2,1005,2,2,0,24,6.38,10,79
2024-02-10,2,1006,1,1,0,24,27.43,2,76
2024-02-10,2,1007,3,2,1,24,32.92,2,98
2024-02-10,2,1008,3,2,1,24,10.9,6,67
2024-02-10,2,1009,1,1,0,24,33.6,8,73
2024-02-10,2,1010,3,1,2,24,18.84,4,72
2024-02-10,2,1011,2,2,0,24,24.59,6,77
2024-02-10,2,1012,2,2,0,24,33.85,8,75
2024-02-10,2,1013,2,2,0,24,26.24,7,80
2024-02-10,2,1014,2,2,0,24,25.61,7,70
2024-02-10,2,1015,2,2,0,24,18.09,6,90
2024-02-10,2,1016,1,1,0,24,30.06,6,84
2024-02-10,2,1017,0,0,0,24,23.24,8,96
2024-02-10,2,1018,5,5,0,24,8.59,7,79
2024-02-10,2,1019,1,1,0,24,18.17,7,66
2024-02-10,2,1020,1,1,0,24,21.54,7,88
2024-02-10,3,1001,0,0,0,24,34.17,5,93
2024-02-10,3,1002,2,2,0,24,20.45,9,74
2024-02-10,3,1003,1,1,0,24,22.64,6,67
2024-02-10,3,1004,2,2,0,24,34.48,7,86
2024-02-10,3,1005,0,0,0,24,26.58,7,72
2024-02-10,3,1006,0,0,0,24,24.23,6,90
2024-02-10,3,1007,5,5,0,24,15.15,6,81
2024-02-10,3,1008,2,2,0,24,28.48,8,79
2024-02-10,3,1009,4,4,0,24,19.53,6,80
2024-02-10,3,1010,4,4,0,24,18.36,6,84
2024-02-10,3,1011,2,2,0,24,19.74,10,67
2024-02-10,3,1012,0,0,0,24,28.12,9,84
2024-02-10,3,1013,3,2,1,24,20.11,7,67
2024-02-10,3,1014,3,3,0,24,10.81,4,76
2024-02-10,3,1015,2,2,0,24,25.34,7,54
2024-02-10,3,1016,2,2,0,24,21.46,7,96
2024-02-10,3,1017,3,2,1,24,14.29,6,78
2024-02-10,3,1018,3,3,0,24,16.77,5,74
2024-02-10,3,1019,4,4,0,24,21.88,7,88
2024-02-10,3,1020,1,1,0,24,14.35,7,97
2024-02-11,1,1001,2,2,0,24,16.74,9,72
2024-02-11,1,1002,2,2,0,24,32.76,10,83
2024-02-11,1,1003,2,2,0,24,20.74,5,74
2024-02-11,1,1004,2,2,0,24,28.42,9,100
2024-02-11,1,1005,1,1,0,24,24.55,3,77
2024-02-11,1,1006,1,1,0,24,25.55,5,73
2024-02-11,1,1007,3,2,1,24,10.73,6,83
2024-02-11,1,1008,0,0,0,24,19.04,3,97
2024-02-11,1,1009,3,3,0,24,23.19,7,72
2024-02-11,1,1010,3,3,0,24,19.28,6,76
2024-02-11,1,1011,0,0,0,24,19.44,8,95
2024-02-11,1,1012,3,3,0,24,15.66,8,87
2024-02-11,1,1013,5,5,0,24,27.91,6,66
2024-02-11,1,1014,0,0,0,24,29.67,6,65
2024-02-11,1,1015,4,4,0,24,18.13,5,70
2024-02-11,1,1016,3,3,0,24,17.81,7,96
2024-02-11,1,1017,7,7,0,24,19.34,9,77
2024-02-11,1,1018,2,2,0,24,25.85,9,91
2024-02-11,1,1019,3,3,0,24,20.78,5,71
2024-02-11,1,1020,2,2,0,24,14.59,7,79
2024-02-11,2,1001,1,1,0,24,20.41,6,73
2024-02-11,2,1002,1,1,0,24,18.0,7,74
2024-02-11,2,1003,1,1,0,24,21.77,7,82
2024-02-11,2,1004,1,1,0,24,19.3,9,77
2024-02-11,2,1005,2,2,0,24,19.01,8,88
2024-02-11,2,1006,1,1,0,24,19.95,6,85
2024-02-11,2,1007,3,3,0,24,27.68,8,89
2024-02-11,2,1008,1,0,1,24,21.77,6,70
2024-02-11,2,1009,2,2,0,24,22.09,6,94
2024-02-11,2,1010,2,1,1,24,22.9,9,80
2024-02-11,2,1011,0,0,0,24,13.77,4,68
2024-02-11,2,1012,4,4,0,24,25.81,8,74
2024-02-11,2,1013,5,5,0,24,17.88,5,80
2024-02-11,2,1014,3,2,1,24,12.91,5,57
2024-02-11,2,1015,3,3,0,24,38.22,6,82
2024-02-11,2,1016,3,3,0,24,19.32,9,63
2024-02-11,2,1017,2,2,0,24,23.85,4,72
2024-02-11,2,1018,2,2,0,24,18.28,6,81
2024-02-11,2,1019,0,0,0,24,25.19,8,73
2024-02-11,2,1020,1,0,1,24,19.12,6,67
2024-02-11,3,1001,3,3,0,24,23.22,6,86
2024-02-11,3,1002,3,3,0,24,21.36,5,60
2024-02-11,3,1003,3,3,0,24,16.57,8,68
2024-02-11,3,1004,3,3,0,24,19.91,3,65
2024-02-11,3,1005,4,4,0,24,16.29,9,69
2024-02-11,3,1006,2,1,1,24,19.14,7,86
2024-02-11,3,1007,2,2,0,24,9.07,3,77
2024-02-11,3,1008,0,0,0,24,18.79,5,84
2024-02-11,3,1009,2,2,0,24,22.04,6,77
2024-02-11,3,1010,1,1,0,24,23.96,7,65
2024-02-11,3,1011,3,3,0,24,20.94,5,74
2024-02-11,3,1012,1,1,0,24,25.84,6,74
2024-02-11,3,1013,4,3,1,24,26.85,5,67
2024-02-11,3,1014,1,1,0,24,15.71,4,75
2024-02-11,3,1015,3,3,0,24,20.38,7,91
2024-02-11,3,1016,0,0,0,24,17.75,5,76
2024-02-11,3,1017,3,3,0,24,36.78,7,78
2024-02-11,3,1018,3,2,1,24,21.71,6,92
2024-02-11,3,1019,5,5,0,24,22.01,3,83
2024-02-11,3,1020,2,2,0,24,20.11,7,63
2024-02-12,1,1001,3,3,0,24,27.44,8,76
2024-02-12,1,1002,0,0,0,24,18.66,4,93
2024-02-12,1,1003,4,4,0,24,19.63,7,74
2024-02-12,1,1004,4,4,0,24,22.2,5,60
2024-02-12,1,1005,0,0,0,24,29.14,8,87
2024-02-12,1,1006,3,2,1,24,28.66,6,84
2024-02-12,1,1007,0,0,0,24,25.55,8,75
2024-02-12,1,1008,1,1,0,24,19.3,8,79
2024-02-12,1,1009,2,2,0,24,24.65,6,87
2024-02-12,1,1010,3,3,0,24,23.26,4,73
2024-02-12,1,1011,3,3,0,24,21.16,9,70
2024-02-12,1,1012,0,0,0,24,20.8,8,75
2024-02-12,1,1013,2,2,0,24,25.34,7,72
2024-02-12,1,1014,5,5,0,24,23.57,10,95
2024-02-12,1,1015,1,1,0,24,25.95,9,67
2024-02-12,1,1016,2,2,0,24,16.86,5,70
2024-02-12,1,1017,2,2,0,24,28.68,8,76
2024-02-12,1,1018,0,0,0,24,14.84,6,72
2024-02-12,1,1019,1,1,0,24,29.72,8,62
2024-02-12,1,1020,2,2,0,24,35.28,4,77
2024-02-12,2,1001,3,3,0,24,14.98,7,88
2024-02-12,2,1002,5,3,2,24,13.0,7,85
2024-02-12,2,1003,1,1,0,24,18.81,6,92
2024-02-12,2,1004,5,5,0,24,20.34,7,70
2024-02-12,2,1005,0,0,0,24,21.51,9,93
2024-02-12,2,1006,2,2,0,24,14.42,7,79
2024-02-12,2,1007,3,3,0,24,11.67,5,70
2024-02-12,2,1008,0,0,0,24,24.33,3,86
2024-02-12,2,1009,1,1,0,24,24.91,9,75
2024-02-12,2,1010,2,2,0,24,28.51,7,68
2024-02-12,2,1011,2,2,0,24,19.58,6,78
2024-02-12,2,1012,3,2,1,24,28.47,7,66
2024-02-12,2,1013,1,0,1,24,21.45,9,88
2024-02-12,2,1014,1,1,0,24,14.76,8,89
2024-02-12,2,1015,1,1,0,24,25.27,10,70
2024-02-12,2,1016,3,3,0,24,21.11,4,76
2024-02-12,2,1017,0,0,0,24,26.73,4,76
2024-02-12,2,1018,4,3,1,24,17.52,5,100
2024-02-12,2,1019,1,1,0,24,21.86,8,83
2024-02-12,2,1020,2,2,0,24,22.81,4,59
2024-02-12,3,1001,4,4,0,24,19.85,5,80
2024-02-12,3,1002,1,1,0,24,30.21,7,61
2024-02-12,3,1003,1,1,0,24,6.69,4,76
2024-02-12,3,1004,3,3,0,24,18.48,6,69
2024-02-12,3,1005,1,1,0,24,25.97,8,82
2024-02-12,3,1006,1,1,0,24,19.22,7,54
2024-02-12,3,1007,3,3,0,24,30.42,10,71
2024-02-12,3,1008,4,3,1,24,24.59,4,100
2024-02-12,3,1009,1,1,0,24,22.44,6,66
